,sourceID,sourceAddress,sourceType,sourceLocation,destinationServiceAddress,destinationServiceType,destinationLocation,accessedNodeAddress,accessedNodeType,operation,value,normality
192962,82,14,7,10,8,0,10,16,1,1,8.0,7
346415,3,9,0,10,8,0,10,16,1,1,2.0,7
35936,72,55,4,17,53,4,17,105,8,3,20.0367,7
176307,32,70,2,4,69,3,4,138,4,1,1.0,7
289439,26,49,2,16,49,4,16,98,8,1,20.1753,7
227962,73,58,4,18,56,4,18,111,8,3,20.3175,7
279694,72,55,4,17,53,4,17,105,8,3,19.9686,7
183569,65,26,4,9,28,4,9,56,8,3,20.2775,7
356948,26,49,2,16,48,3,16,97,4,1,0.0,7
285366,2,75,0,7,72,0,7,143,2,1,0.0,7
19579,34,82,2,6,79,3,6,160,4,1,0.0,7
50778,63,13,4,10,12,4,10,25,8,3,19.8381,7
175322,18,19,2,5,20,3,5,42,4,1,0.0,7
267187,19,21,2,1,25,4,1,50,8,1,19.5113,7
179648,62,8,4,8,7,4,8,14,8,3,19.6575,7
320326,5,16,0,5,16,0,5,32,1,3,8.0,7
86931,77,73,4,4,71,4,4,140,8,3,19.9249,7
256459,20,24,2,9,27,3,9,55,4,1,0.0,7
90034,4,15,0,5,15,0,5,29,1,1,7.0,7
4411,64,23,4,1,25,4,1,50,8,3,19.7888,7
350611,83,27,7,9,16,0,5,32,1,1,1.0,7
316868,20,24,2,9,27,3,9,55,4,1,0.0,7
339258,24,43,2,14,43,4,14,86,8,1,19.9795,7
14806,15,1,2,2,1,3,2,4,4,1,1.0,7
186510,68,42,4,13,40,4,13,80,8,3,20.1578,7
283934,27,53,2,17,52,3,17,104,4,1,0.0,7
242970,68,42,4,13,40,4,13,80,8,3,20.0742,7
130971,2,75,0,7,72,0,7,143,2,1,0.0,7
180547,24,43,2,14,43,4,14,86,8,1,19.8483,7
325975,29,59,2,19,59,4,19,117,8,1,19.6386,7
258211,15,1,2,2,1,3,2,4,4,1,0.0,7
182442,28,56,2,18,55,3,18,110,4,1,0.0,7
56886,16,6,2,8,5,3,8,12,4,1,1.0,7
259117,5,16,0,5,16,0,5,33,2,1,0.0,7
229892,23,40,2,13,40,4,13,80,8,1,20.3019,7
8164,26,49,2,16,48,3,16,97,4,1,0.0,7
272240,20,24,2,9,28,4,9,56,8,1,20.3816,7
21115,72,55,4,17,53,4,17,105,8,3,19.8541,7
182234,82,14,7,10,8,0,10,16,1,1,9.0,7
328437,29,59,2,19,58,3,19,116,4,1,1.0,7
314248,83,27,7,9,15,0,5,29,1,1,7.0,7
84652,33,77,2,7,74,3,7,148,4,1,1.0,7
98938,1,81,0,6,77,0,6,154,1,1,0.0,7
54543,0,80,0,6,76,0,6,152,2,1,0.0,7
199071,16,6,2,8,7,4,8,14,8,1,20.4557,7
300647,62,8,4,8,7,4,8,14,8,3,20.1885,7
338370,66,34,4,3,32,4,3,64,8,3,19.6501,7
156631,16,6,2,8,5,3,8,12,4,1,1.0,7
105310,4,15,0,5,15,0,5,29,1,1,7.0,7
345973,81,88,7,0,77,0,6,154,1,1,9.0,7
144747,1,81,0,6,77,0,6,154,1,1,2.0,7
325469,79,84,4,6,80,4,6,161,8,3,20.4208,7
325685,31,65,2,12,64,3,12,128,4,1,1.0,7
213870,27,53,2,17,52,3,17,104,4,1,0.0,7
174878,34,82,2,6,80,4,6,161,8,1,19.6547,7
56681,81,88,7,0,77,0,6,155,2,1,0.0,7
3943,1,81,0,6,77,0,6,154,1,3,9.0,7
330185,5,16,0,5,16,0,5,33,2,1,0.0,7
243642,81,88,7,0,76,0,6,151,1,1,6.0,7
343700,72,55,4,17,53,4,17,105,8,3,19.8171,7
228384,19,21,2,1,25,4,1,50,8,1,19.8397,7
326212,5,16,0,5,16,0,5,33,2,1,1.0,7
86880,18,19,2,5,20,3,5,42,4,1,0.0,7
43088,31,65,2,12,64,3,12,128,4,1,0.0,7
131724,3,9,0,10,8,0,10,16,1,1,7.0,7
320029,24,43,2,14,43,4,14,86,8,1,20.4342,7
314002,74,61,4,19,59,4,19,117,8,3,19.5701,7
236810,31,65,2,12,65,4,12,129,8,1,20.17,7
301903,5,16,0,5,16,0,5,32,1,1,5.0,7
169866,1,81,0,6,77,0,6,155,2,1,0.0,7
326410,83,27,7,9,16,0,5,32,1,3,9.0,7
136369,18,19,2,5,20,3,5,42,4,1,1.0,7
219225,1,81,0,6,77,0,6,155,2,3,0.0,7
162947,78,79,4,7,75,4,7,149,8,3,19.6658,7
232711,19,21,2,1,25,4,1,50,8,1,19.6102,7
270771,29,59,2,19,59,4,19,117,8,1,19.7816,7
49169,21,30,2,3,31,3,3,63,4,1,0.0,7
45846,4,15,0,5,15,0,5,30,2,1,1.0,7
157418,5,16,0,5,16,0,5,32,1,1,5.0,7
199746,23,40,2,13,39,3,13,79,4,1,1.0,7
78142,27,53,2,17,52,3,17,104,4,1,1.0,7
24676,81,88,7,0,76,0,6,151,1,1,5.0,7
88795,83,27,7,9,15,0,5,29,1,1,4.0,7
221852,19,21,2,1,25,4,1,50,8,1,20.1248,7
27919,20,24,2,9,27,3,9,55,4,3,1.0,3
158438,2,75,0,7,72,0,7,142,1,1,10.0,7
272065,80,87,4,0,83,4,0,167,8,3,19.5157,7
336586,29,59,2,19,58,3,19,116,4,1,1.0,7
106901,72,55,4,17,53,4,17,105,8,3,20.1868,7
247253,80,87,4,0,83,4,0,167,8,3,20.3634,7
278103,81,88,7,0,76,0,6,151,1,3,0.0,7
187751,81,88,7,0,76,0,6,151,1,1,10.0,7
333770,25,46,2,15,46,4,15,92,8,1,19.8949,7
354270,2,75,0,7,72,0,7,142,1,1,10.0,7
204788,70,48,4,15,46,4,15,92,8,3,20.1598,7
261737,35,85,2,0,82,3,0,166,4,1,0.0,7
66203,62,8,4,8,7,4,8,14,8,3,19.607,7
290147,3,9,0,10,8,0,10,16,1,1,8.0,7
97345,83,27,7,9,16,0,5,33,2,1,0.0,7
309047,34,82,2,6,80,4,6,161,8,1,20.2453,7
82284,67,38,4,11,36,4,11,72,8,3,19.6476,7
245406,29,59,2,19,59,4,19,117,8,1,20.0343,7
53755,29,59,2,19,58,3,19,116,4,1,1.0,7
190189,5,16,0,5,16,0,5,32,1,1,7.0,7
316732,76,67,4,12,65,4,12,129,8,3,20.3993,7
346969,34,82,2,6,79,3,6,160,4,1,1.0,7
315695,35,85,2,0,83,4,0,167,8,1,20.2724,7
8809,69,45,4,14,43,4,14,86,8,3,19.6704,7
130641,28,56,2,18,55,3,18,110,4,1,0.0,7
214565,35,85,2,0,82,3,0,166,4,1,0.0,7
113541,33,77,2,7,74,3,7,148,4,1,0.0,7
254434,62,8,4,8,7,4,8,14,8,3,20.1113,7
27284,27,53,2,17,52,3,17,104,4,1,1.0,7
207260,13,18,6,5,29,7,9,58,2,1,0.0,0
168135,3,9,0,10,8,0,10,17,2,1,0.0,7
49839,0,80,0,6,76,0,6,151,1,1,2.0,7
183136,25,46,2,15,46,4,15,92,8,1,19.9119,7
126295,23,40,2,13,39,3,13,79,4,1,1.0,7
113066,67,38,4,11,36,4,11,72,8,3,19.7236,7
25406,4,15,0,5,15,0,5,29,1,1,7.0,7
329923,62,8,4,8,7,4,8,14,8,3,19.5402,7
27580,31,65,2,12,64,3,12,128,4,1,0.0,7
202815,70,48,4,15,46,4,15,92,8,3,20.3024,7
326216,83,27,7,9,15,0,5,29,1,1,2.0,7
239918,71,51,4,16,49,4,16,98,8,3,20.0744,7
132629,68,42,4,13,40,4,13,80,8,3,19.8144,7
261036,1,81,0,6,77,0,6,154,1,1,7.0,7
186695,71,51,4,16,49,4,16,98,8,3,19.7002,7
92619,4,15,0,5,15,0,5,29,1,3,8.0,7
146127,79,84,4,6,80,4,6,161,8,3,19.8138,7
69868,81,88,7,0,77,0,6,154,1,1,9.0,7
354573,28,56,2,18,56,4,18,111,8,1,19.6035,7
147996,21,30,2,3,31,3,3,63,4,1,0.0,7
329337,81,88,7,0,76,0,6,151,1,3,9.0,7
168858,20,24,2,9,28,4,9,56,8,1,20.1656,7
234014,33,77,2,7,74,3,7,148,4,1,0.0,7
339522,83,27,7,9,15,0,5,29,1,1,4.0,7
302465,21,30,2,3,32,4,3,64,8,1,19.8728,7
55453,0,80,0,6,76,0,6,151,1,1,9.0,7
8929,74,61,4,19,59,4,19,117,8,3,19.9706,7
35076,68,42,4,13,40,4,13,80,8,3,19.5293,7
244425,28,56,2,18,56,4,18,111,8,1,19.7294,7
48814,27,53,2,17,52,3,17,104,4,1,0.0,7
133303,20,24,2,9,27,3,9,55,4,1,1.0,7
115037,1,81,0,6,77,0,6,154,1,1,9.0,7
197283,83,27,7,9,16,0,5,33,2,1,0.0,7
113607,27,53,2,17,52,3,17,104,4,1,1.0,7
338452,2,75,0,7,72,0,7,142,1,1,10.0,7
194076,5,16,0,5,16,0,5,33,2,1,1.0,7
227249,83,27,7,9,16,0,5,32,1,1,7.0,7
334771,30,62,2,20,62,4,20,123,8,1,19.8382,7
233721,61,4,4,2,2,4,2,5,8,3,19.581,7
321240,62,8,4,8,7,4,8,14,8,3,19.8275,7
339274,28,56,2,18,56,4,18,111,8,1,19.7008,7
285834,0,80,0,6,76,0,6,151,1,1,0.0,7
23064,0,80,0,6,76,0,6,152,2,1,0.0,7
331872,63,13,4,10,12,4,10,25,8,3,19.9187,7
170208,23,40,2,13,39,3,13,79,4,1,1.0,7
281357,82,14,7,10,8,0,10,16,1,1,10.0,7
256755,1,81,0,6,77,0,6,154,1,1,8.0,7
282314,2,75,0,7,72,0,7,142,1,1,10.0,7
61537,0,80,0,6,76,0,6,151,1,1,9.0,7
333538,3,9,0,10,8,0,10,17,2,1,1.0,7
13153,75,64,4,20,62,4,20,123,8,3,19.604,7
32710,65,26,4,9,28,4,9,56,8,3,19.7104,7
186653,25,46,2,15,45,3,15,91,4,1,1.0,7
120032,17,11,2,10,11,3,10,24,4,1,1.0,7
252178,5,16,0,5,16,0,5,33,2,1,1.0,7
306520,67,38,4,11,36,4,11,72,8,3,19.8019,7
166706,33,77,2,7,75,4,7,149,8,1,19.7333,7
207263,13,18,6,5,29,7,9,58,2,1,0.0,0
74165,0,80,0,6,76,0,6,151,1,1,0.0,7
177480,81,88,7,0,77,0,6,154,1,3,6.0,7
166827,3,9,0,10,8,0,10,16,1,3,1.0,7
124521,79,84,4,6,80,4,6,161,8,3,19.5506,7
106704,18,19,2,5,20,3,5,42,4,1,0.0,7
286818,21,30,2,3,31,3,3,63,4,1,0.0,7
221151,2,75,0,7,72,0,7,143,2,1,0.0,7
101087,3,9,0,10,8,0,10,16,1,1,3.0,7
354851,29,59,2,19,59,4,19,117,8,1,20.3964,7
191440,81,88,7,0,77,0,6,155,2,1,0.0,7
981,81,88,7,0,76,0,6,151,1,3,1.0,7
199212,4,15,0,5,15,0,5,29,1,1,10.0,7
23526,22,36,2,11,35,3,11,71,4,1,1.0,7
182067,18,19,2,5,20,3,5,42,4,1,0.0,7
79217,69,45,4,14,43,4,14,86,8,3,19.6413,7
39089,83,27,7,9,15,0,5,29,1,3,3.0,7
84646,0,80,0,6,76,0,6,151,1,1,1.0,7
162415,61,4,4,2,2,4,2,5,8,3,20.0536,7
106454,23,40,2,13,39,3,13,79,4,1,0.0,7
336153,5,16,0,5,16,0,5,33,2,1,0.0,7
234193,20,24,2,9,27,3,9,55,4,1,0.0,7
29460,28,56,2,18,55,3,18,110,4,1,1.0,7
125689,83,27,7,9,16,0,5,32,1,1,7.0,7
120218,32,70,2,4,69,3,4,138,4,1,0.0,7
224173,29,59,2,19,58,3,19,116,4,1,1.0,7
76975,72,55,4,17,53,4,17,105,8,3,19.6476,7
18218,77,73,4,4,71,4,4,140,8,3,20.3276,7
116929,3,9,0,10,8,0,10,16,1,1,2.0,7
58939,25,46,2,15,45,3,15,91,4,1,0.0,7
319242,1,81,0,6,77,0,6,154,1,1,5.0,7
6319,27,53,2,17,52,3,17,104,4,1,0.0,7
153870,32,70,2,4,69,3,4,138,4,1,1.0,7
24551,32,70,2,4,69,3,4,138,4,1,0.0,7
203992,16,6,2,8,5,3,8,12,4,1,1.0,7
83809,83,27,7,9,16,0,5,32,1,3,0.0,7
280948,5,16,0,5,16,0,5,33,2,1,0.0,7
210602,24,43,2,14,43,4,14,86,8,1,19.6273,7
348383,28,56,2,18,56,4,18,111,8,1,19.5691,7
41246,32,70,2,4,69,3,4,138,4,1,0.0,7
167088,25,46,2,15,45,3,15,91,4,1,1.0,7
130299,64,23,4,1,25,4,1,50,8,3,19.8161,7
296010,31,65,2,12,65,4,12,129,8,1,19.7388,7
352988,3,9,0,10,8,0,10,17,2,1,0.0,7
256792,16,6,2,8,5,3,8,12,4,1,1.0,7
166976,75,64,4,20,62,4,20,123,8,3,20.1709,7
327228,27,53,2,17,53,4,17,105,8,1,19.8193,7
88213,70,48,4,15,46,4,15,92,8,3,20.3765,7
88334,27,53,2,17,52,3,17,104,4,1,0.0,7
87977,22,36,2,11,35,3,11,71,4,1,0.0,7
11784,81,88,7,0,77,0,6,154,1,3,7.0,7
18199,81,88,7,0,77,0,6,154,1,1,1.0,7
226201,81,88,7,0,76,0,6,151,1,3,8.0,7
298808,11,69,6,4,83,4,0,167,8,1,19.8819,0
103060,11,69,6,4,2,4,2,5,8,1,19.9951,7
344359,3,9,0,10,8,0,10,17,2,1,1.0,7
64446,69,45,4,14,43,4,14,86,8,3,19.8246,7
2655,75,64,4,20,62,4,20,123,8,3,19.5311,7
94964,77,73,4,4,71,4,4,140,8,3,19.5735,7
303761,72,55,4,17,53,4,17,105,8,3,19.5671,7
82146,3,9,0,10,8,0,10,16,1,1,9.0,7
276978,31,65,2,12,65,4,12,129,8,1,20.419,7
153087,22,36,2,11,35,3,11,71,4,1,0.0,7
353181,21,30,2,3,32,4,3,64,8,1,19.5959,7
172090,22,36,2,11,36,4,11,72,8,1,20.1315,7
166442,24,43,2,14,42,3,14,85,4,1,1.0,7
246098,26,49,2,16,49,4,16,98,8,1,20.337,7
290196,5,16,0,5,16,0,5,33,2,1,0.0,7
285759,3,9,0,10,8,0,10,17,2,1,0.0,7
245756,28,56,2,18,56,4,18,111,8,1,19.5606,7
143686,27,53,2,17,52,3,17,104,4,1,1.0,7
244539,3,9,0,10,8,0,10,16,1,1,1.0,7
28185,71,51,4,16,49,4,16,98,8,3,19.8567,7
248015,72,55,4,17,60,2,20,119,4,1,0.0,4
110684,83,27,7,9,16,0,5,32,1,3,5.0,7
55571,83,27,7,9,15,0,5,29,1,3,6.0,7
346808,26,49,2,16,49,4,16,98,8,1,20.1572,7
349804,28,56,2,18,55,3,18,110,4,1,1.0,7
254717,78,79,4,7,75,4,7,149,8,3,19.5844,7
164027,27,53,2,17,53,4,17,105,8,1,20.0207,7
99416,30,62,2,20,61,3,20,122,4,1,0.0,7
303634,82,14,7,10,8,0,10,17,2,1,0.0,7
77493,30,62,2,20,61,3,20,122,4,1,1.0,7
78973,1,81,0,6,77,0,6,155,2,1,0.0,7
357222,24,43,2,14,43,4,14,86,8,1,19.5681,7
32300,73,58,4,18,56,4,18,111,8,3,20.0266,7
74260,73,58,4,18,56,4,18,111,8,3,20.0423,7
312116,2,75,0,7,72,0,7,143,2,1,0.0,7
107194,79,84,4,6,80,4,6,161,8,3,20.1519,7
177471,33,77,2,7,75,4,7,149,8,1,19.5907,7
71617,32,70,2,4,69,3,4,138,4,1,1.0,7
167334,27,53,2,17,53,4,17,105,8,1,19.5346,7
86625,34,82,2,6,79,3,6,160,4,1,0.0,7
216720,16,6,2,8,7,4,8,14,8,1,19.9823,7
62068,1,81,0,6,77,0,6,155,2,1,1.0,7
214873,75,64,4,20,62,4,20,123,8,3,20.147,7
85913,81,88,7,0,76,0,6,152,2,1,0.0,7
93600,1,81,0,6,77,0,6,154,1,1,9.0,7
104587,27,53,2,17,52,3,17,104,4,1,1.0,7
338465,63,13,4,10,12,4,10,25,8,3,20.3364,7
61197,77,73,4,4,71,4,4,140,8,3,20.4163,7
72125,73,58,4,18,56,4,18,111,8,3,19.9865,7
212721,67,38,4,11,36,4,11,72,8,3,20.1902,7
1862,1,81,0,6,77,0,6,154,1,1,0.0,7
85774,34,82,2,6,79,3,6,160,4,1,0.0,7
242281,17,11,2,10,11,3,10,24,4,1,1.0,7
187721,1,81,0,6,77,0,6,154,1,1,1.0,7
142972,4,15,0,5,15,0,5,29,1,3,7.0,7
295955,27,53,2,17,53,4,17,105,8,1,20.3712,7
334086,82,14,7,10,8,0,10,17,2,1,1.0,7
176012,18,19,2,5,20,3,5,42,4,1,0.0,7
6205,3,9,0,10,8,0,10,16,1,1,8.0,7
267704,71,51,4,16,49,4,16,98,8,3,19.9197,7
137080,4,15,0,5,15,0,5,29,1,1,9.0,7
50320,2,75,0,7,72,0,7,142,1,1,10.0,7
4335,4,15,0,5,15,0,5,30,2,1,1.0,7
98362,82,14,7,10,8,0,10,17,2,1,0.0,7
202235,78,79,4,7,75,4,7,149,8,3,19.7636,7
49438,3,9,0,10,8,0,10,16,1,3,10.0,7
19902,83,27,7,9,15,0,5,29,1,1,8.0,7
84575,3,9,0,10,8,0,10,17,2,1,1.0,7
84622,83,27,7,9,16,0,5,32,1,1,10.0,7
23593,82,14,7,10,8,0,10,16,1,1,2.0,7
174396,25,46,2,15,45,3,15,91,4,1,1.0,7
171616,71,51,4,16,49,4,16,98,8,3,20.0592,7
347924,76,67,4,12,65,4,12,129,8,3,20.0214,7
94438,22,36,2,11,35,3,11,71,4,1,0.0,7
101335,21,30,2,3,30,2,3,60,4,3,1.0,7
295040,35,85,2,0,82,3,0,166,4,1,0.0,7
175844,22,36,2,11,36,4,11,72,8,1,19.9728,7
8313,66,34,4,3,32,4,3,64,8,3,20.0829,7
208455,81,88,7,0,77,0,6,154,1,1,4.0,7
154145,18,19,2,5,20,3,5,42,4,1,0.0,7
129582,4,15,0,5,15,0,5,30,2,1,0.0,7
142528,4,15,0,5,15,0,5,29,1,1,1.0,7
270336,83,27,7,9,15,0,5,29,1,3,1.0,7
16279,76,67,4,12,65,4,12,129,8,3,20.3965,7
277872,19,21,2,1,23,3,1,48,4,1,0.0,7
138088,78,79,4,7,75,4,7,149,8,3,19.9073,7
258887,25,46,2,15,45,3,15,91,4,1,0.0,7
219764,1,81,0,6,77,0,6,154,1,1,5.0,7
117896,61,4,4,2,2,4,2,5,8,3,19.8153,7
276979,16,6,2,8,5,3,8,12,4,1,1.0,7
183398,20,24,2,9,26,2,9,52,4,3,1.0,7
43760,0,80,0,6,76,0,6,151,1,1,3.0,7
238388,19,21,2,1,23,3,1,48,4,1,1.0,7
134528,2,75,0,7,72,0,7,142,1,1,10.0,7
334543,82,14,7,10,8,0,10,16,1,3,7.0,7
100563,82,14,7,10,8,0,10,16,1,1,10.0,7
251873,35,85,2,0,82,3,0,166,4,1,1.0,7
81958,83,27,7,9,16,0,5,33,2,1,0.0,7
128156,80,87,4,0,83,4,0,167,8,3,19.9439,7
109600,67,38,4,11,36,4,11,72,8,3,19.711,7
37183,81,88,7,0,77,0,6,154,1,1,1.0,7
236821,67,38,4,11,36,4,11,72,8,3,20.4776,7
15163,65,26,4,9,28,4,9,56,8,3,20.2924,7
6225,35,85,2,0,82,3,0,166,4,1,1.0,7
6395,18,19,2,5,20,3,5,42,4,1,0.0,7
196352,31,65,2,12,65,4,12,129,8,1,20.4326,7
51664,71,51,4,16,49,4,16,98,8,3,19.7876,7
128982,18,19,2,5,20,3,5,42,4,1,0.0,7
130665,78,79,4,7,75,4,7,149,8,3,20.4231,7
189241,69,45,4,14,43,4,14,86,8,3,20.2324,7
304919,26,49,2,16,48,3,16,97,4,1,1.0,7
154805,80,87,4,0,83,4,0,167,8,3,19.7651,7
10410,4,15,0,5,15,0,5,29,1,1,5.0,7
185264,80,87,4,0,83,4,0,167,8,3,19.9757,7
116120,72,55,4,17,53,4,17,105,8,3,20.2627,7
33156,83,27,7,9,16,0,5,32,1,1,9.0,7
49627,20,24,2,9,27,3,9,55,4,1,1.0,7
282876,35,85,2,0,82,3,0,166,4,1,0.0,7
126680,1,81,0,6,77,0,6,155,2,1,1.0,7
311069,16,6,2,8,5,3,8,12,4,1,0.0,7
19395,64,23,4,1,25,4,1,50,8,3,19.7422,7
121860,5,16,0,5,16,0,5,32,1,1,2.0,7
127969,81,88,7,0,76,0,6,152,2,1,0.0,7
150446,70,48,4,15,46,4,15,92,8,3,20.208,7
231631,32,70,2,4,71,4,4,140,8,1,20.3378,7
272456,65,26,4,9,28,4,9,56,8,3,20.0327,7
296016,33,77,2,7,75,4,7,149,8,1,19.9271,7
130691,5,16,0,5,16,0,5,32,1,1,2.0,7
48548,2,75,0,7,72,0,7,143,2,1,0.0,7
263568,21,30,2,3,31,3,3,63,4,1,1.0,7
48681,18,19,2,5,20,3,5,42,4,1,0.0,7
267458,23,40,2,13,39,3,13,79,4,1,1.0,7
97776,5,16,0,5,16,0,5,32,1,1,5.0,7
135327,62,8,4,8,7,4,8,14,8,3,20.2301,7
220083,27,53,2,17,52,3,17,104,4,1,0.0,7
260478,34,82,2,6,80,4,6,161,8,1,20.4025,7
212794,0,80,0,6,76,0,6,152,2,1,0.0,7
319764,81,88,7,0,76,0,6,151,1,3,9.0,7
122301,5,16,0,5,16,0,5,32,1,1,9.0,7
167560,24,43,2,14,43,4,14,86,8,1,20.4893,7
302738,28,56,2,18,56,4,18,111,8,1,20.1779,7
304530,1,81,0,6,77,0,6,154,1,3,3.0,7
92536,20,24,2,9,27,3,9,55,4,1,0.0,7
302313,1,81,0,6,77,0,6,154,1,1,1.0,7
277640,64,23,4,1,25,4,1,50,8,3,19.9713,7
262094,4,15,0,5,15,0,5,29,1,1,6.0,7
68536,4,15,0,5,15,0,5,29,1,1,5.0,7
190405,83,27,7,9,15,0,5,30,2,3,1.0,7
10828,17,11,2,10,11,3,10,24,4,1,0.0,7
314625,78,79,4,7,75,4,7,149,8,3,20.0569,7
181061,81,88,7,0,76,0,6,151,1,1,1.0,7
