sourceID,sourceAddress,sourceType,sourceLocation,destinationServiceAddress,destinationServiceType,destinationLocation,accessedNodeAddress,accessedNodeType,operation,value,normality
82,14,7,10,8,0,10,16,1,3,7.0,7
15,1,2,2,1,3,2,4,4,1,0.0,7
31,65,2,12,64,3,12,128,4,1,1.0,7
33,77,2,7,75,4,7,149,8,1,19.5611,7
63,13,4,10,12,4,10,25,8,3,19.514,7
62,8,4,8,7,4,8,14,8,3,20.3605,7
30,62,2,20,61,3,20,122,4,1,1.0,7
16,6,2,8,7,4,8,14,8,1,19.5365,7
83,27,7,9,15,0,5,29,1,1,10.0,7
27,53,2,17,52,3,17,104,4,1,1.0,7
21,30,2,3,32,4,3,64,8,1,20.479,7
68,42,4,13,40,4,13,80,8,3,20.3674,7
28,56,2,18,55,3,18,110,4,1,0.0,7
78,79,4,7,75,4,7,149,8,3,19.5303,7
81,88,7,0,77,0,6,155,12,0,0.0,3
3,9,0,10,8,0,10,16,1,1,2.0,7
4,15,0,5,15,0,5,30,2,1,1.0,7
21,30,2,3,32,4,3,64,8,1,19.6406,7
16,6,2,8,7,4,8,14,8,1,19.5446,7
80,87,4,0,83,4,0,167,8,3,19.6702,7
31,65,2,12,64,3,12,128,4,1,0.0,7
35,85,2,0,83,4,0,167,8,1,19.6236,7
0,80,0,6,76,0,6,151,1,1,5.0,7
23,40,2,13,39,3,13,79,4,1,1.0,7
28,56,2,18,55,3,18,110,4,1,0.0,7
16,6,2,8,5,3,8,12,4,1,1.0,7
81,88,7,0,77,0,6,154,1,1,9.0,7
4,15,0,5,15,0,5,29,1,1,6.0,7
22,36,2,11,36,4,11,72,8,1,19.8963,7
15,1,2,2,1,3,2,4,4,1,0.0,0
25,46,2,15,45,3,15,91,4,1,0.0,7
27,53,2,17,53,4,17,105,8,1,20.4117,7
62,8,4,8,7,4,8,14,8,3,20.2746,7
4,15,0,5,15,0,5,29,1,3,7.0,7
0,80,0,6,76,0,6,151,1,1,4.0,7
1,81,0,6,77,0,6,154,1,1,2.0,7
82,14,7,10,8,0,10,16,1,3,6.0,7
1,81,0,6,77,0,6,155,2,1,0.0,7
30,62,2,20,61,3,20,122,4,1,0.0,7
17,11,2,10,12,4,10,25,8,1,19.9172,7
20,24,2,9,28,4,9,56,8,1,20.1675,7
83,27,7,9,16,0,5,32,1,3,0.0,7
72,55,4,17,53,4,17,105,8,3,19.8163,7
2,75,0,7,72,0,7,142,1,1,10.0,7
3,9,0,10,8,0,10,16,1,1,1.0,7
1,81,0,6,77,0,6,154,1,1,2.0,7
20,24,2,9,28,4,9,56,8,1,19.7797,7
68,42,4,13,40,4,13,80,8,3,19.8334,7
34,82,2,6,80,4,6,161,8,1,20.0318,7
72,55,4,17,53,4,17,105,8,3,20.0127,7
5,16,0,5,16,0,5,33,2,1,0.0,7
69,45,4,14,43,4,14,86,8,3,20.4806,7
82,14,7,10,8,0,10,17,2,1,1.0,7
82,14,7,10,8,0,10,16,1,1,6.0,7
2,75,0,7,72,0,7,142,1,1,10.0,7
0,80,0,6,76,0,6,151,1,1,1.0,7
5,16,0,5,16,0,5,32,1,1,5.0,7
32,70,2,4,71,4,4,140,8,1,19.6371,7
0,80,0,6,76,0,6,151,1,1,9.0,7
5,16,0,5,16,0,5,32,1,1,4.0,7
73,58,4,18,56,4,18,111,8,3,20.4461,7
22,36,2,11,35,3,11,71,4,1,0.0,7
61,4,4,2,2,4,2,5,8,3,19.6251,7
70,48,4,15,46,4,15,92,8,3,20.4969,7
67,38,4,11,36,4,11,72,8,3,20.0308,7
25,46,2,15,46,4,15,92,8,1,20.0,7
71,51,4,16,49,4,16,98,8,3,20.1733,7
27,53,2,17,53,4,17,105,8,1,19.9017,7
81,88,7,0,76,0,6,151,1,1,6.0,7
5,16,0,5,16,0,5,33,2,1,1.0,7
26,49,2,16,49,4,16,98,8,1,20.2906,7
81,88,7,0,76,0,6,151,1,1,9.0,7
76,67,4,12,65,4,12,129,8,3,20.0506,7
5,16,0,5,16,0,5,33,2,1,1.0,7
83,27,7,9,16,0,5,32,1,1,4.0,7
71,51,4,16,49,4,16,98,8,3,19.9407,7
0,80,0,6,76,0,6,151,1,1,5.0,7
4,15,0,5,15,0,5,29,1,1,5.0,7
4,15,0,5,15,0,5,30,2,1,1.0,7
5,16,0,5,16,0,5,33,2,1,0.0,7
4,15,0,5,15,0,5,29,1,3,5.0,7
79,84,4,6,80,4,6,161,8,3,19.8927,7
0,80,0,6,76,0,6,151,1,3,10.0,7
69,45,4,14,43,4,14,86,8,3,20.0984,7
82,14,7,10,8,0,10,16,1,1,3.0,7
17,11,2,10,12,4,10,25,8,1,19.5658,7
31,65,2,12,64,3,12,128,4,1,1.0,7
74,61,4,19,59,4,19,117,8,3,19.8516,7
17,11,2,10,12,4,10,25,8,1,20.3537,7
78,79,4,7,75,4,7,149,8,3,19.7669,7
19,21,2,1,23,3,1,48,4,1,0.0,7
25,46,2,15,45,3,15,91,4,1,1.0,7
24,43,2,14,42,3,14,85,4,1,0.0,7
63,13,4,10,12,4,10,25,8,3,19.9348,7
78,79,4,7,75,4,7,149,8,3,19.5447,7
81,88,7,0,76,0,6,152,2,1,0.0,7
3,9,0,10,8,0,10,17,2,1,1.0,7
2,75,0,7,72,0,7,143,2,1,0.0,7
78,79,4,7,75,4,7,149,8,3,20.2835,7
63,13,4,10,12,4,10,25,8,3,20.3608,7
77,73,4,4,71,4,4,140,8,3,20.1402,7
78,79,4,7,75,4,7,149,8,3,20.0355,7
23,40,2,13,39,3,13,79,4,1,0.0,7
67,38,4,11,36,4,11,72,8,3,20.2123,7
1,81,0,6,77,0,6,154,1,3,2.0,7
30,62,2,20,62,4,20,123,8,1,19.5712,7
15,1,2,2,1,3,2,4,4,1,1.0,7
83,27,7,9,15,0,5,29,1,1,8.0,7
1,81,0,6,77,0,6,154,1,1,9.0,7
34,82,2,6,80,4,6,161,8,1,19.8469,7
81,88,7,0,77,0,6,155,2,1,0.0,7
0,80,0,6,76,0,6,152,2,1,0.0,7
4,15,0,5,15,0,5,30,2,1,1.0,7
4,15,0,5,15,0,5,29,1,1,8.0,7
82,14,7,10,8,0,10,16,1,1,5.0,7
1,81,0,6,77,0,6,154,1,1,4.0,7
64,23,4,1,25,4,1,50,8,3,20.0725,7
29,59,2,19,58,3,19,116,4,1,0.0,7
1,81,0,6,77,0,6,155,2,1,0.0,7
75,64,4,20,62,4,20,123,8,3,20.3349,7
3,9,0,10,8,0,10,16,1,1,5.0,7
62,8,4,8,7,4,8,14,8,3,20.4093,7
65,26,4,9,28,4,9,56,8,3,19.896,7
22,36,2,11,36,4,11,72,8,1,20.2184,7
15,1,2,2,2,4,2,5,8,1,19.9668,7
21,30,2,3,32,4,3,64,8,1,20.333,7
5,16,0,5,16,0,5,33,2,1,1.0,7
72,55,4,17,53,4,17,105,8,3,19.7323,7
19,21,2,1,25,4,1,50,8,1,19.7883,7
3,9,0,10,8,0,10,16,1,1,7.0,7
20,24,2,9,27,3,9,55,4,1,1.0,7
66,34,4,3,32,4,3,64,8,3,20.2988,7
81,88,7,0,76,0,6,152,2,1,0.0,7
2,75,0,7,72,0,7,142,1,1,10.0,7
1,81,0,6,77,0,6,154,1,3,5.0,7
62,8,4,8,7,4,8,14,8,3,19.8549,7
23,40,2,13,40,4,13,80,8,1,19.5174,7
1,81,0,6,77,0,6,154,1,1,5.0,7
0,80,0,6,76,0,6,151,1,1,3.0,7
21,30,2,3,32,4,3,64,8,1,20.1968,7
81,88,7,0,77,0,6,154,1,1,1.0,7
75,64,4,20,62,4,20,123,8,3,19.9972,7
63,13,4,10,12,4,10,25,8,3,20.2874,7
1,81,0,6,77,0,6,154,1,1,9.0,7
62,8,4,8,7,4,8,14,8,3,19.7099,7
17,11,2,10,11,3,10,24,4,1,0.0,7
18,19,2,5,20,3,5,42,4,1,1.0,7
35,85,2,0,82,3,0,166,4,1,0.0,7
72,55,4,17,53,4,17,105,8,3,20.1735,7
67,38,4,11,36,4,11,72,8,3,19.8078,7
15,1,2,2,1,3,2,4,4,1,0.0,7
72,55,4,17,53,4,17,105,8,3,20.4676,7
18,19,2,5,20,3,5,42,4,1,0.0,7
27,53,2,17,52,3,17,104,4,1,0.0,7
3,9,0,10,8,0,10,16,1,1,3.0,7
4,15,0,5,15,0,5,29,1,3,4.0,7
78,79,4,7,75,4,7,149,8,3,19.5842,7
0,80,0,6,76,0,6,152,2,1,0.0,7
0,80,0,6,76,0,6,152,2,1,0.0,7
3,9,0,10,8,0,10,16,1,1,6.0,7
81,88,7,0,77,0,6,155,2,1,0.0,7
83,27,7,9,15,0,5,29,1,1,5.0,7
23,40,2,13,39,3,13,79,4,1,1.0,7
2,75,0,7,72,0,7,142,1,1,10.0,7
0,80,0,6,76,0,6,152,2,1,0.0,7
25,46,2,15,46,4,15,92,8,1,19.6861,7
62,8,4,8,7,4,8,14,8,3,19.6754,7
1,81,0,6,77,0,6,154,1,1,5.0,7
72,55,4,17,53,4,17,105,8,3,19.872,7
83,27,7,9,16,0,5,32,1,1,8.0,7
1,81,0,6,77,0,6,155,2,1,0.0,7
5,16,0,5,16,0,5,32,1,1,4.0,7
69,45,4,14,43,4,14,86,8,3,20.2248,7
83,27,7,9,15,0,5,29,1,1,6.0,7
74,61,4,19,59,4,19,117,8,3,19.6831,7
23,40,2,13,39,3,13,79,4,1,1.0,7
18,19,2,5,20,3,5,42,4,1,0.0,7
19,21,2,1,23,3,1,48,4,1,1.0,7
67,38,4,11,36,4,11,72,8,3,19.6642,7
81,88,7,0,76,0,6,152,2,1,0.0,7
82,14,7,10,8,0,10,16,1,1,2.0,7
5,16,0,5,16,0,5,32,1,1,0.0,7
78,79,4,7,75,4,7,149,8,3,20.1931,7
17,11,2,10,12,4,10,25,8,1,20.4329,7
21,30,2,3,32,4,3,64,8,1,20.0394,7
4,15,0,5,15,0,5,30,2,1,1.0,7
70,48,4,15,46,4,15,92,8,3,20.2485,7
34,82,2,6,79,3,6,160,4,1,0.0,7
18,19,2,5,20,3,5,42,4,1,1.0,7
76,67,4,12,65,4,12,129,8,3,19.7624,7
14,52,6,17,53,4,17,105,8,1,19.5814,7
33,77,2,7,74,3,7,148,4,1,1.0,7
3,9,0,10,8,0,10,16,1,1,3.0,7
19,21,2,1,23,3,1,48,4,1,0.0,7
69,45,4,14,43,4,14,86,8,3,20.3484,7
3,9,0,10,8,0,10,16,1,3,6.0,7
81,88,7,0,76,0,6,152,2,1,0.0,7
1,81,0,6,77,0,6,154,1,3,4.0,7
15,1,2,2,1,3,2,4,4,1,1.0,7
25,46,2,15,46,4,15,92,8,1,19.7939,7
2,75,0,7,72,0,7,142,1,1,10.0,7
81,88,7,0,76,0,6,151,1,1,4.0,7
14,52,6,17,33,1,11,66,2,1,0.0,5
20,24,2,9,28,4,9,56,8,1,19.7757,7
4,15,0,5,15,0,5,29,1,1,6.0,7
3,9,0,10,8,0,10,17,2,1,0.0,7
4,15,0,5,15,0,5,30,2,1,0.0,7
62,8,4,8,7,4,8,14,8,3,19.6121,7
23,40,2,13,39,3,13,79,4,1,1.0,7
1,81,0,6,77,0,6,154,1,3,6.0,7
83,27,7,9,15,0,5,30,2,1,0.0,7
65,26,4,9,28,4,9,56,8,3,19.7815,7
15,1,2,2,1,3,2,4,4,1,1.0,7
2,75,0,7,72,0,7,142,1,1,10.0,7
25,46,2,15,45,3,15,91,4,1,0.0,7
4,15,0,5,15,0,5,29,1,1,0.0,7
66,34,4,3,32,4,3,64,8,3,20.3079,7
32,70,2,4,69,3,4,138,4,1,1.0,7
4,15,0,5,15,0,5,29,1,1,3.0,7
28,56,2,18,55,3,18,110,4,1,0.0,7
0,80,0,6,76,0,6,151,1,1,10.0,7
33,77,2,7,74,3,7,148,4,1,0.0,7
77,73,4,4,71,4,4,140,8,3,20.4081,7
15,1,2,2,1,3,2,4,4,1,0.0,7
83,27,7,9,15,0,5,29,1,3,9.0,7
22,36,2,11,35,3,11,71,4,1,0.0,7
66,34,4,3,32,4,3,64,8,3,20.1976,7
15,1,2,2,1,3,2,4,4,1,0.0,7
29,59,2,19,58,3,19,116,4,1,1.0,7
82,14,7,10,8,0,10,16,1,1,4.0,7
2,75,0,7,72,0,7,142,1,1,10.0,7
4,15,0,5,15,0,5,29,1,1,0.0,7
83,27,7,9,16,0,5,33,2,1,0.0,7
15,1,2,2,1,3,2,4,4,1,1.0,7
21,30,2,3,31,3,3,63,4,1,0.0,7
61,4,4,2,2,4,2,5,8,3,19.5588,7
81,88,7,0,77,0,6,154,1,1,8.0,7
65,26,4,9,28,4,9,56,8,3,19.6596,7
19,21,2,1,23,3,1,48,4,1,0.0,7
82,14,7,10,8,0,10,16,0,3,0.0,1
35,85,2,0,83,4,0,167,8,1,20.4282,7
82,14,7,10,8,0,10,16,1,1,7.0,7
83,27,7,9,15,0,5,29,1,1,3.0,7
24,43,2,14,43,4,14,86,8,1,19.5761,7
23,40,2,13,40,4,13,80,8,1,20.2068,7
83,27,7,9,15,0,5,29,1,1,1.0,7
25,46,2,15,45,3,15,91,4,1,1.0,7
30,62,2,20,61,3,20,122,4,1,0.0,7
28,56,2,18,55,3,18,110,4,1,1.0,7
28,56,2,18,56,4,18,111,8,1,20.1719,7
13,18,6,5,29,7,9,58,2,1,0.0,0
68,42,4,13,40,4,13,80,8,3,19.8197,7
1,81,0,6,77,0,6,154,1,1,8.0,7
16,6,2,8,5,3,8,12,4,1,0.0,7
66,34,4,3,32,4,3,64,8,3,20.072,7
83,27,7,9,15,0,5,29,1,1,7.0,7
83,27,7,9,15,0,5,29,1,1,1.0,7
16,6,2,8,5,3,8,12,4,1,1.0,7
21,30,2,3,31,3,3,63,4,1,0.0,7
15,1,2,2,2,4,2,5,8,1,20.4479,7
19,21,2,1,23,3,1,48,4,1,1.0,7
65,26,4,9,17,1,5,35,2,3,1.0,2
82,14,7,10,8,0,10,17,2,1,0.0,7
30,62,2,20,62,4,20,123,8,1,19.788,7
70,48,4,15,46,4,15,92,8,3,20.4201,7
4,15,0,5,15,0,5,29,1,1,10.0,7
5,16,0,5,16,0,5,32,1,1,4.0,7
70,48,4,15,46,4,15,92,8,3,19.6545,7
34,82,2,6,80,4,6,161,8,1,20.3718,7
25,46,2,15,45,3,15,91,4,1,1.0,7
33,77,2,7,74,3,7,148,4,1,1.0,7
31,65,2,12,64,3,12,128,4,1,1.0,7
66,34,4,3,32,4,3,64,8,3,19.5002,7
5,16,0,5,16,0,5,32,1,1,2.0,7
61,4,4,2,2,4,2,5,8,3,19.9127,7
82,14,7,10,8,0,10,16,1,1,9.0,7
32,70,2,4,69,3,4,138,4,1,1.0,7
43,32,3,3,31,3,3,62,1,3,1521220471868.0,7
72,55,4,17,53,4,17,105,8,3,19.692,7
81,88,7,0,76,0,6,151,1,1,9.0,7
20,24,2,9,28,4,9,56,8,1,19.7706,7
78,79,4,7,75,4,7,149,8,3,19.628,7
71,51,4,16,49,4,16,98,8,3,20.0128,7
83,27,7,9,16,0,5,33,2,1,0.0,7
16,6,2,8,7,4,8,14,8,1,20.1264,7
83,27,7,9,15,0,5,30,2,1,1.0,7
3,9,0,10,8,0,10,17,2,1,0.0,7
4,15,0,5,15,0,5,29,1,1,4.0,7
35,85,2,0,82,3,0,166,4,1,1.0,7
20,24,2,9,27,3,9,55,4,1,0.0,7
83,27,7,9,15,0,5,29,1,1,2.0,7
15,1,2,2,1,3,2,4,4,1,0.0,7
66,34,4,3,32,4,3,64,8,3,19.8182,7
34,82,2,6,79,3,6,160,4,1,0.0,7
4,15,0,5,15,0,5,30,2,1,1.0,7
3,9,0,10,8,0,10,16,1,1,4.0,7
4,15,0,5,15,0,5,29,1,3,4.0,7
72,55,4,17,53,4,17,105,8,3,20.3025,7
1,81,0,6,77,0,6,155,2,1,1.0,7
82,14,7,10,8,0,10,17,2,1,1.0,7
34,82,2,6,80,4,6,161,8,1,20.0337,7
5,16,0,5,16,0,5,32,1,1,9.0,7
35,85,2,0,83,4,0,167,8,1,20.157,7
20,24,2,9,28,4,9,56,8,1,20.4454,7
26,49,2,16,49,4,16,98,8,1,20.1205,7
82,14,7,10,8,0,10,16,1,1,4.0,7
32,70,2,4,69,3,4,138,4,1,1.0,7
25,46,2,15,45,3,15,91,4,1,0.0,7
61,4,4,2,2,4,2,5,8,3,19.7963,7
62,8,4,8,7,4,8,14,8,3,20.2483,7
28,56,2,18,56,4,18,111,8,1,20.0616,7
33,77,2,7,75,4,7,149,8,1,19.9003,7
16,6,2,8,7,4,8,14,8,1,19.9017,7
17,11,2,10,12,4,10,25,8,1,20.2412,7
1,81,0,6,77,0,6,154,1,1,2.0,7
65,26,4,9,28,4,9,56,8,3,19.9817,7
35,85,2,0,82,3,0,166,4,1,1.0,7
15,1,2,2,1,3,2,4,4,1,0.0,7
66,34,4,3,32,4,3,64,8,3,20.2047,7
33,77,2,7,74,3,7,148,4,1,0.0,7
24,43,2,14,42,3,14,85,4,1,1.0,7
27,53,2,17,52,3,17,104,4,1,1.0,7
1,81,0,6,77,0,6,154,1,1,2.0,7
77,73,4,4,71,4,4,140,8,3,20.2965,7
20,24,2,9,27,3,9,55,4,1,1.0,7
81,88,7,0,77,0,6,154,1,1,8.0,7
28,56,2,18,55,3,18,110,4,1,0.0,7
61,4,4,2,2,4,2,5,8,3,19.683,7
15,1,2,2,2,4,2,5,8,1,19.8004,7
34,82,2,6,79,3,6,160,4,1,1.0,7
20,24,2,9,27,3,9,55,4,1,1.0,7
82,14,7,10,8,0,10,17,2,1,0.0,7
25,46,2,15,45,3,15,91,4,1,0.0,7
80,87,4,0,83,4,0,167,8,3,20.0915,7
79,84,4,6,80,4,6,161,8,3,20.3517,7
0,80,0,6,76,0,6,152,2,1,0.0,7
33,77,2,7,74,3,7,148,4,1,0.0,7
0,80,0,6,76,0,6,151,1,3,4.0,7
62,8,4,8,7,4,8,14,8,3,19.5808,7
27,53,2,17,52,3,17,104,4,1,1.0,7
33,77,2,7,74,3,7,148,4,1,1.0,7
16,6,2,8,5,3,8,12,4,3,1.0,3
65,26,4,9,28,4,9,56,8,3,19.6025,7
4,15,0,5,15,0,5,29,1,1,4.0,7
62,8,4,8,7,4,8,14,8,3,19.9065,7
68,42,4,13,40,4,13,80,8,3,19.8982,7
4,15,0,5,15,0,5,29,1,1,6.0,7
4,15,0,5,15,0,5,29,1,1,4.0,7
79,84,4,6,80,4,6,161,8,3,20.2816,7
3,9,0,10,8,0,10,17,2,1,0.0,7
1,81,0,6,77,0,6,155,2,1,0.0,7
15,1,2,2,1,3,2,4,4,1,0.0,0
82,14,7,10,8,0,10,16,1,1,4.0,7
1,81,0,6,77,0,6,154,1,1,2.0,7
82,14,7,10,8,0,10,16,1,3,8.0,7
75,64,4,20,62,4,20,123,8,3,20.0728,7
19,21,2,1,23,3,1,48,4,1,0.0,7
21,30,2,3,32,4,3,64,8,1,20.4927,7
82,14,7,10,8,0,10,16,1,1,2.0,7
0,80,0,6,76,0,6,152,2,1,1.0,7
78,79,4,7,75,4,7,149,8,3,20.4157,7
1,81,0,6,77,0,6,154,1,1,1.0,7
20,24,2,9,27,3,9,55,4,1,0.0,7
81,88,7,0,76,0,6,151,1,1,2.0,7
83,27,7,9,15,0,5,29,1,1,1.0,7
33,77,2,7,74,3,7,148,4,1,1.0,7
21,30,2,3,32,4,3,64,8,1,19.8281,7
20,24,2,9,28,4,9,56,8,1,19.7221,7
81,88,7,0,77,0,6,155,2,1,0.0,7
24,43,2,14,42,3,14,85,4,1,0.0,7
82,14,7,10,8,0,10,16,1,1,1.0,7
0,80,0,6,76,0,6,152,2,1,1.0,7
83,27,7,9,16,0,5,33,2,1,0.0,7
73,58,4,18,56,4,18,111,8,3,20.136,7
0,80,0,6,76,0,6,152,2,3,0.0,7
2,75,0,7,72,0,7,143,2,1,0.0,7
76,67,4,12,65,4,12,129,8,3,20.0255,7
78,79,4,7,75,4,7,149,8,3,19.8113,7
69,45,4,14,43,4,14,86,8,3,19.8515,7
28,56,2,18,55,3,18,110,4,1,0.0,7
0,80,0,6,76,0,6,151,1,1,5.0,7
66,34,4,3,32,4,3,64,8,3,20.2844,7
31,65,2,12,64,3,12,128,4,1,1.0,7
81,88,7,0,76,0,6,151,1,1,1.0,7
25,46,2,15,45,3,15,91,4,1,1.0,7
13,18,6,5,29,7,9,58,2,1,0.0,0
83,27,7,9,15,0,5,29,1,1,10.0,7
35,85,2,0,82,3,0,166,4,1,1.0,7
0,80,0,6,76,0,6,151,1,1,9.0,7
3,9,0,10,8,0,10,16,1,1,1.0,7
24,43,2,14,43,4,14,86,8,1,20.0946,7
72,55,4,17,53,4,17,105,8,3,20.0406,7
4,15,0,5,15,0,5,29,1,1,10.0,7
82,14,7,10,8,0,10,17,2,1,0.0,7
83,27,7,9,16,0,5,33,2,1,0.0,7
15,1,2,2,1,3,2,4,4,1,0.0,0
15,1,2,2,1,3,2,4,4,1,0.0,0
83,27,7,9,15,0,5,29,1,1,9.0,7
2,75,0,7,72,0,7,143,2,1,0.0,7
28,56,2,18,55,3,18,110,4,1,0.0,7
22,36,2,11,35,3,11,71,4,1,1.0,7
25,46,2,15,46,4,15,92,8,1,20.2038,7
32,70,2,4,69,3,4,138,4,1,1.0,7
16,6,2,8,7,4,8,14,8,1,19.5388,7
82,14,7,10,8,0,10,16,1,1,4.0,7
34,82,2,6,80,4,6,161,8,1,19.5453,7
26,49,2,16,49,4,16,98,8,1,19.7761,7
3,9,0,10,8,0,10,17,2,1,1.0,7
69,45,4,14,43,4,14,86,8,3,20.3908,7
17,11,2,10,12,4,10,25,8,1,19.9282,7
20,24,2,9,28,4,9,56,8,1,20.4925,7
69,45,4,14,43,4,14,86,8,3,19.9659,7
29,59,2,19,59,4,19,117,8,1,20.3341,7
17,11,2,10,12,4,10,25,8,1,20.0512,7
33,77,2,7,75,4,7,149,8,1,19.9328,7
35,85,2,0,83,4,0,167,8,1,19.7475,7
21,30,2,3,32,4,3,64,8,1,20.4719,7
28,56,2,18,56,4,18,111,8,1,19.673,7
78,79,4,7,75,4,7,149,8,3,19.7718,7
4,15,0,5,15,0,5,30,2,1,1.0,7
1,81,0,6,77,0,6,154,1,1,5.0,7
25,46,2,15,45,3,15,91,4,1,1.0,7
27,53,2,17,52,3,17,104,4,1,1.0,7
0,80,0,6,76,0,6,151,1,1,7.0,7
81,88,7,0,76,0,6,151,1,1,7.0,7
34,82,2,6,80,4,6,161,8,1,19.6806,7
66,34,4,3,32,4,3,64,8,3,20.1594,7
32,70,2,4,69,3,4,138,4,1,1.0,7
