,sourceID,sourceAddress,sourceType,sourceLocation,destinationServiceAddress,destinationServiceType,destinationLocation,accessedNodeAddress,accessedNodeType,operation,value,normality
49092,70,48,4,15,46,4,15,92,8,3,20.4969,7
281019,67,38,4,11,36,4,11,72,8,3,20.0308,7
189409,25,46,2,15,46,4,15,92,8,1,20.0,7
282133,71,51,4,16,49,4,16,98,8,3,20.1733,7
319223,27,53,2,17,53,4,17,105,8,1,19.9017,7
142117,81,88,7,0,76,0,6,151,1,1,6.0,7
111639,5,16,0,5,16,0,5,33,2,1,1.0,7
295340,26,49,2,16,49,4,16,98,8,1,20.2906,7
13961,81,88,7,0,76,0,6,151,1,1,9.0,7
160435,76,67,4,12,65,4,12,129,8,3,20.0506,7
140580,5,16,0,5,16,0,5,33,2,1,1.0,7
53431,83,27,7,9,16,0,5,32,1,1,4.0,7
146076,71,51,4,16,49,4,16,98,8,3,19.9407,7
105476,0,80,0,6,76,0,6,151,1,1,5.0,7
92466,4,15,0,5,15,0,5,29,1,1,5.0,7
71831,4,15,0,5,15,0,5,30,2,1,1.0,7
244808,5,16,0,5,16,0,5,33,2,1,0.0,7
192806,4,15,0,5,15,0,5,29,1,3,5.0,7
262770,79,84,4,6,80,4,6,161,8,3,19.8927,7
286758,0,80,0,6,76,0,6,151,1,3,10.0,7
177400,69,45,4,14,43,4,14,86,8,3,20.0984,7
283659,82,14,7,10,8,0,10,16,1,1,3.0,7
241057,17,11,2,10,12,4,10,25,8,1,19.5658,7
107301,31,65,2,12,64,3,12,128,4,1,1.0,7
196155,74,61,4,19,59,4,19,117,8,3,19.8516,7
265430,17,11,2,10,12,4,10,25,8,1,20.3537,7
107689,78,79,4,7,75,4,7,149,8,3,19.7669,7
28119,19,21,2,1,23,3,1,48,4,1,0.0,7
129661,25,46,2,15,45,3,15,91,4,1,1.0,7
260788,24,43,2,14,42,3,14,85,4,1,0.0,7
215188,63,13,4,10,12,4,10,25,8,3,19.9348,7
258399,78,79,4,7,75,4,7,149,8,3,19.5447,7
155351,81,88,7,0,76,0,6,152,2,1,0.0,7
127349,3,9,0,10,8,0,10,17,2,1,1.0,7
155240,2,75,0,7,72,0,7,143,2,1,0.0,7
3701,78,79,4,7,75,4,7,149,8,3,20.2835,7
222027,63,13,4,10,12,4,10,25,8,3,20.3608,7
142169,77,73,4,4,71,4,4,140,8,3,20.1402,7
151602,78,79,4,7,75,4,7,149,8,3,20.0355,7
8520,23,40,2,13,39,3,13,79,4,1,0.0,7
60778,67,38,4,11,36,4,11,72,8,3,20.2123,7
149614,1,81,0,6,77,0,6,154,1,3,2.0,7
307874,30,62,2,20,62,4,20,123,8,1,19.5712,7
25312,15,1,2,2,1,3,2,4,4,1,1.0,7
182026,83,27,7,9,15,0,5,29,1,1,8.0,7
171269,1,81,0,6,77,0,6,154,1,1,9.0,7
275859,34,82,2,6,80,4,6,161,8,1,19.8469,7
234996,81,88,7,0,77,0,6,155,2,1,0.0,7
96316,0,80,0,6,76,0,6,152,2,1,0.0,7
48477,4,15,0,5,15,0,5,30,2,1,1.0,7
105171,4,15,0,5,15,0,5,29,1,1,8.0,7
162712,82,14,7,10,8,0,10,16,1,1,5.0,7
82141,1,81,0,6,77,0,6,154,1,1,4.0,7
139936,64,23,4,1,25,4,1,50,8,3,20.0725,7
340221,29,59,2,19,58,3,19,116,4,1,0.0,7
129292,1,81,0,6,77,0,6,155,2,1,0.0,7
23580,75,64,4,20,62,4,20,123,8,3,20.3349,7
54089,3,9,0,10,8,0,10,16,1,1,5.0,7
287296,62,8,4,8,7,4,8,14,8,3,20.4093,7
353160,65,26,4,9,28,4,9,56,8,3,19.896,7
330158,22,36,2,11,36,4,11,72,8,1,20.2184,7
322277,15,1,2,2,2,4,2,5,8,1,19.9668,7
160361,21,30,2,3,32,4,3,64,8,1,20.333,7
297359,5,16,0,5,16,0,5,33,2,1,1.0,7
141077,72,55,4,17,53,4,17,105,8,3,19.7323,7
351712,19,21,2,1,25,4,1,50,8,1,19.7883,7
35065,3,9,0,10,8,0,10,16,1,1,7.0,7
139811,20,24,2,9,27,3,9,55,4,1,1.0,7
101316,66,34,4,3,32,4,3,64,8,3,20.2988,7
18795,81,88,7,0,76,0,6,152,2,1,0.0,7
42325,2,75,0,7,72,0,7,142,1,1,10.0,7
97777,1,81,0,6,77,0,6,154,1,3,5.0,7
104182,62,8,4,8,7,4,8,14,8,3,19.8549,7
170493,23,40,2,13,40,4,13,80,8,1,19.5174,7
193971,1,81,0,6,77,0,6,154,1,1,5.0,7
169767,0,80,0,6,76,0,6,151,1,1,3.0,7
334496,21,30,2,3,32,4,3,64,8,1,20.1968,7
95850,81,88,7,0,77,0,6,154,1,1,1.0,7
24593,75,64,4,20,62,4,20,123,8,3,19.9972,7
316805,63,13,4,10,12,4,10,25,8,3,20.2874,7
232534,1,81,0,6,77,0,6,154,1,1,9.0,7
4598,62,8,4,8,7,4,8,14,8,3,19.7099,7
185869,17,11,2,10,11,3,10,24,4,1,0.0,7
102671,18,19,2,5,20,3,5,42,4,1,1.0,7
64168,35,85,2,0,82,3,0,166,4,1,0.0,7
61302,72,55,4,17,53,4,17,105,8,3,20.1735,7
311419,67,38,4,11,36,4,11,72,8,3,19.8078,7
93137,15,1,2,2,1,3,2,4,4,1,0.0,7
288522,72,55,4,17,53,4,17,105,8,3,20.4676,7
111633,18,19,2,5,20,3,5,42,4,1,0.0,7
250509,27,53,2,17,52,3,17,104,4,1,0.0,7
265978,3,9,0,10,8,0,10,16,1,1,3.0,7
219511,4,15,0,5,15,0,5,29,1,3,4.0,7
17019,78,79,4,7,75,4,7,149,8,3,19.5842,7
197437,0,80,0,6,76,0,6,152,2,1,0.0,7
267602,0,80,0,6,76,0,6,152,2,1,0.0,7
275499,3,9,0,10,8,0,10,16,1,1,6.0,7
124235,81,88,7,0,77,0,6,155,2,1,0.0,7
356898,83,27,7,9,15,0,5,29,1,1,5.0,7
196450,23,40,2,13,39,3,13,79,4,1,1.0,7
2522,2,75,0,7,72,0,7,142,1,1,10.0,7
250671,0,80,0,6,76,0,6,152,2,1,0.0,7
273224,25,46,2,15,46,4,15,92,8,1,19.6861,7
230784,62,8,4,8,7,4,8,14,8,3,19.6754,7
271863,1,81,0,6,77,0,6,154,1,1,5.0,7
41931,72,55,4,17,53,4,17,105,8,3,19.872,7
167719,83,27,7,9,16,0,5,32,1,1,8.0,7
305565,1,81,0,6,77,0,6,155,2,1,0.0,7
161115,5,16,0,5,16,0,5,32,1,1,4.0,7
50275,69,45,4,14,43,4,14,86,8,3,20.2248,7
287174,83,27,7,9,15,0,5,29,1,1,6.0,7
140175,74,61,4,19,59,4,19,117,8,3,19.6831,7
355321,23,40,2,13,39,3,13,79,4,1,1.0,7
176673,18,19,2,5,20,3,5,42,4,1,0.0,7
236185,19,21,2,1,23,3,1,48,4,1,1.0,7
87446,67,38,4,11,36,4,11,72,8,3,19.6642,7
12514,81,88,7,0,76,0,6,152,2,1,0.0,7
148557,82,14,7,10,8,0,10,16,1,1,2.0,7
158944,5,16,0,5,16,0,5,32,1,1,0.0,7
46842,78,79,4,7,75,4,7,149,8,3,20.1931,7
319714,17,11,2,10,12,4,10,25,8,1,20.4329,7
253781,21,30,2,3,32,4,3,64,8,1,20.0394,7
98423,4,15,0,5,15,0,5,30,2,1,1.0,7
74547,70,48,4,15,46,4,15,92,8,3,20.2485,7
13087,34,82,2,6,79,3,6,160,4,1,0.0,7
317701,18,19,2,5,20,3,5,42,4,1,1.0,7
284704,76,67,4,12,65,4,12,129,8,3,19.7624,7
107583,14,52,6,17,53,4,17,105,8,1,19.5814,7
174155,33,77,2,7,74,3,7,148,4,1,1.0,7
40067,3,9,0,10,8,0,10,16,1,1,3.0,7
124504,19,21,2,1,23,3,1,48,4,1,0.0,7
311763,69,45,4,14,43,4,14,86,8,3,20.3484,7
161803,3,9,0,10,8,0,10,16,1,3,6.0,7
163428,81,88,7,0,76,0,6,152,2,1,0.0,7
287161,1,81,0,6,77,0,6,154,1,3,4.0,7
19617,15,1,2,2,1,3,2,4,4,1,1.0,7
208429,25,46,2,15,46,4,15,92,8,1,19.7939,7
75485,2,75,0,7,72,0,7,142,1,1,10.0,7
152001,81,88,7,0,76,0,6,151,1,1,4.0,7
294501,14,52,6,17,33,1,11,66,2,1,0.0,5
183302,20,24,2,9,28,4,9,56,8,1,19.7757,7
95526,4,15,0,5,15,0,5,29,1,1,6.0,7
120638,3,9,0,10,8,0,10,17,2,1,0.0,7
117264,4,15,0,5,15,0,5,30,2,1,0.0,7
296386,62,8,4,8,7,4,8,14,8,3,19.6121,7
280281,23,40,2,13,39,3,13,79,4,1,1.0,7
161427,1,81,0,6,77,0,6,154,1,3,6.0,7
51129,83,27,7,9,15,0,5,30,2,1,0.0,7
2501,65,26,4,9,28,4,9,56,8,3,19.7815,7
32339,15,1,2,2,1,3,2,4,4,1,1.0,7
263762,2,75,0,7,72,0,7,142,1,1,10.0,7
336218,25,46,2,15,45,3,15,91,4,1,0.0,7
287784,4,15,0,5,15,0,5,29,1,1,0.0,7
88109,66,34,4,3,32,4,3,64,8,3,20.3079,7
300312,32,70,2,4,69,3,4,138,4,1,1.0,7
134844,4,15,0,5,15,0,5,29,1,1,3.0,7
322938,28,56,2,18,55,3,18,110,4,1,0.0,7
64563,0,80,0,6,76,0,6,151,1,1,10.0,7
160179,33,77,2,7,74,3,7,148,4,1,0.0,7
50988,77,73,4,4,71,4,4,140,8,3,20.4081,7
208980,15,1,2,2,1,3,2,4,4,1,0.0,7
335132,83,27,7,9,15,0,5,29,1,3,9.0,7
295539,22,36,2,11,35,3,11,71,4,1,0.0,7
320741,66,34,4,3,32,4,3,64,8,3,20.1976,7
129547,15,1,2,2,1,3,2,4,4,1,0.0,7
98813,29,59,2,19,58,3,19,116,4,1,1.0,7
170031,82,14,7,10,8,0,10,16,1,1,4.0,7
50179,2,75,0,7,72,0,7,142,1,1,10.0,7
345689,4,15,0,5,15,0,5,29,1,1,0.0,7
211584,83,27,7,9,16,0,5,33,2,1,0.0,7
353123,15,1,2,2,1,3,2,4,4,1,1.0,7
173269,21,30,2,3,31,3,3,63,4,1,0.0,7
192076,61,4,4,2,2,4,2,5,8,3,19.5588,7
44165,81,88,7,0,77,0,6,154,1,1,8.0,7
50309,65,26,4,9,28,4,9,56,8,3,19.6596,7
274756,19,21,2,1,23,3,1,48,4,1,0.0,7
190030,82,14,7,10,8,0,10,16,0,3,0.0,1
350387,35,85,2,0,83,4,0,167,8,1,20.4282,7
270634,82,14,7,10,8,0,10,16,1,1,7.0,7
355080,83,27,7,9,15,0,5,29,1,1,3.0,7
190436,24,43,2,14,43,4,14,86,8,1,19.5761,7
351149,23,40,2,13,40,4,13,80,8,1,20.2068,7
318633,83,27,7,9,15,0,5,29,1,1,1.0,7
214327,25,46,2,15,45,3,15,91,4,1,1.0,7
256559,30,62,2,20,61,3,20,122,4,1,0.0,7
34438,28,56,2,18,55,3,18,110,4,1,1.0,7
216359,28,56,2,18,56,4,18,111,8,1,20.1719,7
207165,13,18,6,5,29,7,9,58,2,1,0.0,0
245987,68,42,4,13,40,4,13,80,8,3,19.8197,7
113262,1,81,0,6,77,0,6,154,1,1,8.0,7
331581,16,6,2,8,5,3,8,12,4,1,0.0,7
94393,66,34,4,3,32,4,3,64,8,3,20.072,7
209017,83,27,7,9,15,0,5,29,1,1,7.0,7
249269,83,27,7,9,15,0,5,29,1,1,1.0,7
145898,16,6,2,8,5,3,8,12,4,1,1.0,7
311898,21,30,2,3,31,3,3,63,4,1,0.0,7
262389,15,1,2,2,2,4,2,5,8,1,20.4479,7
281604,19,21,2,1,23,3,1,48,4,1,1.0,7
254754,65,26,4,9,17,1,5,35,2,3,1.0,2
356503,82,14,7,10,8,0,10,17,2,1,0.0,7
244614,30,62,2,20,62,4,20,123,8,1,19.788,7
186809,70,48,4,15,46,4,15,92,8,3,20.4201,7
185705,4,15,0,5,15,0,5,29,1,1,10.0,7
166957,5,16,0,5,16,0,5,32,1,1,4.0,7
204416,70,48,4,15,46,4,15,92,8,3,19.6545,7
268713,34,82,2,6,80,4,6,161,8,1,20.3718,7
217010,25,46,2,15,45,3,15,91,4,1,1.0,7
14769,33,77,2,7,74,3,7,148,4,1,1.0,7
78507,31,65,2,12,64,3,12,128,4,1,1.0,7
85403,66,34,4,3,32,4,3,64,8,3,19.5002,7
67240,5,16,0,5,16,0,5,32,1,1,2.0,7
188022,61,4,4,2,2,4,2,5,8,3,19.9127,7
268505,82,14,7,10,8,0,10,16,1,1,9.0,7
338513,32,70,2,4,69,3,4,138,4,1,1.0,7
136468,43,32,3,3,31,3,3,62,1,3,1521220471868.0,7
130834,72,55,4,17,53,4,17,105,8,3,19.692,7
12378,81,88,7,0,76,0,6,151,1,1,9.0,7
357388,20,24,2,9,28,4,9,56,8,1,19.7706,7
291743,78,79,4,7,75,4,7,149,8,3,19.628,7
280061,71,51,4,16,49,4,16,98,8,3,20.0128,7
214350,83,27,7,9,16,0,5,33,2,1,0.0,7
338595,16,6,2,8,7,4,8,14,8,1,20.1264,7
48488,83,27,7,9,15,0,5,30,2,1,1.0,7
114901,3,9,0,10,8,0,10,17,2,1,0.0,7
5323,4,15,0,5,15,0,5,29,1,1,4.0,7
184427,35,85,2,0,82,3,0,166,4,1,1.0,7
229862,20,24,2,9,27,3,9,55,4,1,0.0,7
234431,83,27,7,9,15,0,5,29,1,1,2.0,7
240437,15,1,2,2,1,3,2,4,4,1,0.0,7
111676,66,34,4,3,32,4,3,64,8,3,19.8182,7
12663,34,82,2,6,79,3,6,160,4,1,0.0,7
326688,4,15,0,5,15,0,5,30,2,1,1.0,7
212421,3,9,0,10,8,0,10,16,1,1,4.0,7
86338,4,15,0,5,15,0,5,29,1,3,4.0,7
77116,72,55,4,17,53,4,17,105,8,3,20.3025,7
13855,1,81,0,6,77,0,6,155,2,1,1.0,7
134171,82,14,7,10,8,0,10,17,2,1,1.0,7
342983,34,82,2,6,80,4,6,161,8,1,20.0337,7
78538,5,16,0,5,16,0,5,32,1,1,9.0,7
159122,35,85,2,0,83,4,0,167,8,1,20.157,7
217757,20,24,2,9,28,4,9,56,8,1,20.4454,7
156552,26,49,2,16,49,4,16,98,8,1,20.1205,7
302866,82,14,7,10,8,0,10,16,1,1,4.0,7
336485,32,70,2,4,69,3,4,138,4,1,1.0,7
37599,25,46,2,15,45,3,15,91,4,1,0.0,7
289589,61,4,4,2,2,4,2,5,8,3,19.7963,7
344001,62,8,4,8,7,4,8,14,8,3,20.2483,7
172384,28,56,2,18,56,4,18,111,8,1,20.0616,7
244017,33,77,2,7,75,4,7,149,8,1,19.9003,7
318561,16,6,2,8,7,4,8,14,8,1,19.9017,7
313709,17,11,2,10,12,4,10,25,8,1,20.2412,7
244892,1,81,0,6,77,0,6,154,1,1,2.0,7
20172,65,26,4,9,28,4,9,56,8,3,19.9817,7
313682,35,85,2,0,82,3,0,166,4,1,1.0,7
199660,15,1,2,2,1,3,2,4,4,1,0.0,7
251364,66,34,4,3,32,4,3,64,8,3,20.2047,7
2727,33,77,2,7,74,3,7,148,4,1,0.0,7
49058,24,43,2,14,42,3,14,85,4,1,1.0,7
324065,27,53,2,17,52,3,17,104,4,1,1.0,7
118572,1,81,0,6,77,0,6,154,1,1,2.0,7
179528,77,73,4,4,71,4,4,140,8,3,20.2965,7
290501,20,24,2,9,27,3,9,55,4,1,1.0,7
75905,81,88,7,0,77,0,6,154,1,1,8.0,7
52244,28,56,2,18,55,3,18,110,4,1,0.0,7
313298,61,4,4,2,2,4,2,5,8,3,19.683,7
181944,15,1,2,2,2,4,2,5,8,1,19.8004,7
52988,34,82,2,6,79,3,6,160,4,1,1.0,7
347000,20,24,2,9,27,3,9,55,4,1,1.0,7
307562,82,14,7,10,8,0,10,17,2,1,0.0,7
316860,25,46,2,15,45,3,15,91,4,1,0.0,7
155081,80,87,4,0,83,4,0,167,8,3,20.0915,7
91112,79,84,4,6,80,4,6,161,8,3,20.3517,7
252194,0,80,0,6,76,0,6,152,2,1,0.0,7
72641,33,77,2,7,74,3,7,148,4,1,0.0,7
286194,0,80,0,6,76,0,6,151,1,3,4.0,7
225095,62,8,4,8,7,4,8,14,8,3,19.5808,7
73398,27,53,2,17,52,3,17,104,4,1,1.0,7
199178,33,77,2,7,74,3,7,148,4,1,1.0,7
291873,16,6,2,8,5,3,8,12,4,3,1.0,3
235414,65,26,4,9,28,4,9,56,8,3,19.6025,7
61909,4,15,0,5,15,0,5,29,1,1,4.0,7
352784,62,8,4,8,7,4,8,14,8,3,19.9065,7
113040,68,42,4,13,40,4,13,80,8,3,19.8982,7
139071,4,15,0,5,15,0,5,29,1,1,6.0,7
260367,4,15,0,5,15,0,5,29,1,1,4.0,7
92592,79,84,4,6,80,4,6,161,8,3,20.2816,7
280162,3,9,0,10,8,0,10,17,2,1,0.0,7
98835,1,81,0,6,77,0,6,155,2,1,0.0,7
29603,15,1,2,2,1,3,2,4,4,1,0.0,0
75590,82,14,7,10,8,0,10,16,1,1,4.0,7
208622,1,81,0,6,77,0,6,154,1,1,2.0,7
214954,82,14,7,10,8,0,10,16,1,3,8.0,7
21911,75,64,4,20,62,4,20,123,8,3,20.0728,7
587,19,21,2,1,23,3,1,48,4,1,0.0,7
194229,21,30,2,3,32,4,3,64,8,1,20.4927,7
150317,82,14,7,10,8,0,10,16,1,1,2.0,7
321170,0,80,0,6,76,0,6,152,2,1,1.0,7
154538,78,79,4,7,75,4,7,149,8,3,20.4157,7
208813,1,81,0,6,77,0,6,154,1,1,1.0,7
224651,20,24,2,9,27,3,9,55,4,1,0.0,7
7007,81,88,7,0,76,0,6,151,1,1,2.0,7
226850,83,27,7,9,15,0,5,29,1,1,1.0,7
124197,33,77,2,7,74,3,7,148,4,1,1.0,7
333864,21,30,2,3,32,4,3,64,8,1,19.8281,7
241691,20,24,2,9,28,4,9,56,8,1,19.7221,7
335020,81,88,7,0,77,0,6,155,2,1,0.0,7
326952,24,43,2,14,42,3,14,85,4,1,0.0,7
109874,82,14,7,10,8,0,10,16,1,1,1.0,7
148914,0,80,0,6,76,0,6,152,2,1,1.0,7
202474,83,27,7,9,16,0,5,33,2,1,0.0,7
302533,73,58,4,18,56,4,18,111,8,3,20.136,7
